Wahltermin;Kandidatennummer;Titel;Nachname;Vorname;Jahrgang;Partei
22.09.2013;1481;;Hermann;Petra;1960;FDP
22.09.2013;1482;;Herr;Alfred;1948;CDU
22.09.2013;1483;;Herre;Caroline;1946;MLPD
22.09.2013;1484;;Herrmann;Franz-Rudolf;1948;FAMILIE
22.09.2013;1485;;Herrmann;Klaus Lars;1977;AfD
22.09.2013;1486;;Herzog;Gustav;1958;SPD
22.09.2013;1487;;Herzog;Tibor;1963;NPD
22.09.2013;1488;;Heß;Petra;1959;SPD
22.09.2013;1489;;Hesse;Klaus-Peter;1967;CDU
22.09.2013;1490;;Hesse;Markus Arthur;1966;AfD
22.09.2013;1491;;Hesse;Patricia;1959;Nichtwähler
22.09.2013;1492;;Heublein;Sven;1984;CSU
22.09.2013;1493;;Heumos;Joachim;1962;ÖDP
22.09.2013;1494;;Heun;Susanne;1956;FDP
22.09.2013;1495;;Heveling;Ansgar;1972;CDU
22.09.2013;1496;;Hewald;Georg;1957;DIE LINKE
22.09.2013;1497;Dr. ;Heydrich;Carl Allwill Jürgen;1933;REP
22.09.2013;1498;;Hiekisch;Antje;1977;NPD
22.09.2013;1499;Dr. ;Hiery;Hermann;1957;FDP
22.09.2013;1500;;Hildebrand;Anna-Maria;1985;BüSo
22.09.2013;1501;;Hilger;Katrin Cornelia;1966;PIRATEN
22.09.2013;1502;;Hilgers;Mirko;1967;NPD
22.09.2013;1503;;Hilgert;Erik;1987;Die PARTEI
22.09.2013;1504;;Hilgert;Rainer Josef;1953;ÖDP
22.09.2013;1505;;Hill;Hans-Kurt;1950;DIE LINKE
22.09.2013;1506;;Hille;Dieter;1961;DIE LINKE
22.09.2013;1507;;Hillebrand;Klaus-Jürgen;1950;AfD
22.09.2013;1508;;Hiller;Claus- Detlev;1946;AfD
22.09.2013;1509;;Hiller-Ohm;Gabriele Therese Hedwig;1953;SPD
22.09.2013;1510;;Hillingshäuser;Armin;1961;FREIE WÄHLER
22.09.2013;1511;;Hilpert;Bernd;1965;NPD
22.09.2013;1512;;Hilpert;Peter;1962;NPD
22.09.2013;1513;Dr. ;Hilscher;Thomas;1955;BP
22.09.2013;1514;Dr. ;Hilz;Hauke;1977;FDP
22.09.2013;1515;;Hinkel;Heinz Karl;1949;REP
22.09.2013;1516;;Hintner;Thomas;1960;Die PARTEI
22.09.2013;1517;;Hintze;Peter;1950;CDU
22.09.2013;1518;Dr. ;Hinz;Peter;1958;CDU
22.09.2013;1519;;Hinz;Martina;1957;BüSo
22.09.2013;1520;;Hinz;Petra;1962;SPD
22.09.2013;1521;;Hinz;Priska Margarete;1959;GRÜNE
22.09.2013;1522;;Hipp;Simson;1984;FREIE WÄHLER
22.09.2013;1523;;Hirte;Christian;1976;CDU
22.09.2013;1524;Prof. Dr. ;Hirte;Heribert;1958;CDU
22.09.2013;1525;;Hirtz;Lukas Maximilian;1989;DIE LINKE
22.09.2013;1526;;Hitschler;Thomas;1982;SPD
22.09.2013;1527;;Hnida;Jeannette;1965;FREIE WÄHLER
22.09.2013;1528;;Hochbaum;Robert;1954;CDU
22.09.2013;1529;Dr. ;Hochrainer;Thomas;1975;AfD
22.09.2013;1530;;Hochstein;Stephan;1983;BüSo
22.09.2013;1531;;Hock;Georg;1950;AfD
22.09.2013;1532;;Hoeck;Martin;1985;FDP
22.09.2013;1533;;Höcke;Björn;1972;AfD
22.09.2013;1534;;Höckendorff;Uwe;1957;AfD
22.09.2013;1535;;Höcker;Annegret;1954;MLPD
22.09.2013;1536;;Höfer;Heike;1966;NPD
22.09.2013;1537;;Höferlin;Manuel;1973;FDP
22.09.2013;1538;;Höft;Ingo;1949;PIRATEN
22.09.2013;1539;;Höger;Inge Dora Minna;1950;DIE LINKE
22.09.2013;1540;Dr. ;Högl;Eva Alexandra Ingrid Irmgard Anna;1969;SPD
22.09.2013;1541;;Höhn;Bärbel;1952;GRÜNE
22.09.2013;1542;Dr. ;Höll;Barbara;1957;DIE LINKE
22.09.2013;1543;Dr. ;Höller;Kurt Emmerich;1980;CSU
22.09.2013;1544;;Höltke;Markus Alfred;1967;Tierschutzpartei
22.09.2013;1545;;Hönig;Günter;1951;
22.09.2013;1546;;Hönig;Manfred;1971;NPD
22.09.2013;1547;;Hönlinger;Ingrid;1964;GRÜNE
22.09.2013;1548;;Hörhold;Andreas;1969;MLPD
22.09.2013;1549;;Hörner;Erich Paul Manfred;1951;MLPD
22.09.2013;1550;;Hörstel;Christoph;1956;
22.09.2013;1551;Dr. ;Höschel;Mathias Edwin;1967;CDU
22.09.2013;1552;;Höschen;Frank;1965;PIRATEN
22.09.2013;1553;;Hofe von;Erich;1956;GRÜNE
22.09.2013;1554;;Hoff von;Sebastian;1982;PIRATEN
22.09.2013;1555;;Hoffmann;Alexander;1975;CSU
22.09.2013;1556;;Hoffmann;Angeline Marie;1990;AfD
22.09.2013;1557;;Hoffmann;Dustin;1987;Die PARTEI
22.09.2013;1558;;Hoffmann;Hans-Gerd;1947;FREIE WÄHLER
22.09.2013;1559;;Hoffmann;Jens Edgar;1983;CDU
22.09.2013;1560;;Hoffmann;Rainer;1962;VERNUNFT
22.09.2013;1561;;Hoffmann;Sandra Cordula;1968;AfD
22.09.2013;1562;;Hoffmann;Susanne;1960;NPD
22.09.2013;1563;;Hoffmann;Thorsten;1961;CDU
22.09.2013;1564;;Hoffmann;Timo;1978;BüSo
22.09.2013;1565;;Hoffmann;Wolfgang;1951;DIE LINKE
22.09.2013;1566;;Hofmann;Erik;1986;ÖDP
22.09.2013;1567;;Hofmann;Martin Horst;1977;DIE VIOLETTEN
22.09.2013;1568;;Hofmann;Ralf;1967;SPD
22.09.2013;1569;;Hofmeister;Andreas;1961;AfD
22.09.2013;1570;Dr. ;Hofreiter;Anton;1970;GRÜNE
22.09.2013;1571;;Hohenadl;Ruth;1960;FDP
22.09.2013;1572;;Hohmann;Gerald;1959;
22.09.2013;1573;;Hollack;Carin;1940;NPD
22.09.2013;1574;;Hollenberg;Hartmut;1937;ÖDP
22.09.2013;1575;;Holler;Robert;1946;REP
22.09.2013;1576;;Holm;Leif-Erik;1970;AfD
22.09.2013;1577;;Holmeier;Karl;1956;CSU
22.09.2013;1578;;Holtermann;Sandra;1971;Die PARTEI
22.09.2013;1579;;Holz;Angela;1979;SPD
22.09.2013;1580;;Holzapfel;Dietmar;1966;FREIE WÄHLER
22.09.2013;1581;;Holzenkamp;Franz-Josef;1960;CDU
22.09.2013;1582;;Holzhäuser;Reiner;1938;FREIE WÄHLER
22.09.2013;1583;;Holzheu;Johann;1944;DKP
22.09.2013;1584;;Holzner;Martina;1976;SPD
22.09.2013;1585;;Holzwarth;Ursula;1949;REP
22.09.2013;1586;;Homa;Frank-Michael;1957;REP
22.09.2013;1587;;Homburger;Birgit;1965;FDP
22.09.2013;1588;;Hopfensperger;Sebastian;1984;FREIE WÄHLER
22.09.2013;1589;;Hoppe;Thilo;1958;GRÜNE
22.09.2013;1590;Dr. ;Hoppenstedt;Hendrik;1972;CDU
22.09.2013;1591;;Hoppenstedt;Petra;1982;CDU
22.09.2013;1592;;Horb;Margaret;1967;CDU
22.09.2013;1593;;Hornberger;Reinhard;1948;REP
22.09.2013;1594;;Hornbostel;Steffi Thea;1959;DIE LINKE
22.09.2013;1595;;Hornhues;Else Katharina Bettina;1972;CDU
22.09.2013;1596;;Hornung;Fritz-Walter;1957;DIE LINKE
22.09.2013;1597;;Horst;Alfred Hermann;1952;NPD
22.09.2013;1598;;Horst;Timo;1979;SPD
22.09.2013;1599;;Hotter;Lucas;1989;BP
22.09.2013;1600;;Huber;Karl-Heinz (Charles M.);1956;CDU
22.09.2013;1601;;Huber;Martin;1960;REP
22.09.2013;1602;;Huber;Wilfried;1954;FDP
22.09.2013;1603;;Hubig;Ute;1947;CDU
22.09.2013;1604;;Hudyma;Christine-Maria;1961;FREIE WÄHLER
22.09.2013;1605;;Hübener;Thomas;1974;NPD
22.09.2013;1606;;Hübinger;Anette;1955;CDU
22.09.2013;1607;;Hübner;Thomas;1971;PIRATEN
22.09.2013;1608;;Hüfner;Florian;1987;SPD
22.09.2013;1609;;Hühnlein;Johannes;1984;NPD
22.09.2013;1610;;Hülfemann;Hartmut;1941;FREIE WÄHLER
22.09.2013;1611;;Huemer;Robert;1967;ÖDP
22.09.2013;1612;;Hüppe;Hubert Wilhelm;1956;CDU
22.09.2013;1613;;Huff;Manuel;1984;DIE LINKE
22.09.2013;1614;;Hufgard;Christian;1979;PIRATEN
22.09.2013;1615;;Huger;Mark Daniel;1983;PIRATEN
22.09.2013;1616;;Hugo von;Merlyn Meikel Moritz Manfred;1991;ÖDP
22.09.2013;1617;;Huhn;Claus;1956;FREIE WÄHLER
22.09.2013;1618;;Human;Karl-Justus;1969;
22.09.2013;1619;;Hummel;Frank Detlef;1960;pro Deutschland
22.09.2013;1620;;Hummel;Melanie;1984;BP
22.09.2013;1621;;Hummel;Rebecca;1983;SPD
22.09.2013;1622;;Humml;Stephan Udo;1976;VERNUNFT
22.09.2013;1623;;Hundeiker;Ulf Henning;1972;Die PARTEI
22.09.2013;1624;;Hundeshagen;Birgitta Maria Klara;1953;CDU
22.09.2013;1625;;Hunko;Andrej Konstantin;1963;DIE LINKE
22.09.2013;1626;;Huonker;Birgit;1961;DIE LINKE
22.09.2013;1627;;Hupach;Sigrid;1968;DIE LINKE
22.09.2013;1628;;Husen;Katja;1976;GRÜNE
22.09.2013;1629;;Huth;Patrick;1978;NPD
22.09.2013;1630;;Igelmann;Richard;1977;pro Deutschland
22.09.2013;1631;;Ihle;Volkmar;1952;GRÜNE
22.09.2013;1632;;Ilgen;Matthias;1983;SPD
22.09.2013;1633;;Ilius;Klaus-Dieter;1948;MLPD
22.09.2013;1634;;Ilius;Petra;1950;MLPD
22.09.2013;1635;;Ilsanker;Josef;1975;DIE LINKE
22.09.2013;1636;;Imamura;Alan Daniel;1973;AfD
22.09.2013;1637;;Imken;Sonja;1967;GRÜNE
22.09.2013;1638;;Imre;Güney;1990;FREIE WÄHLER
22.09.2013;1639;;Insinger;Monika;1956;CDU
22.09.2013;1640;;Ipach;Frank;1962;NPD
22.09.2013;1641;;Irion;Jörg Joachim;1939;MLPD
22.09.2013;1642;;Irlstorfer;Erich;1970;CSU
22.09.2013;1643;;Isberner;Daniel Andreas;1985;PIRATEN
22.09.2013;1644;;Iseke;Thomas;1963;FDP
22.09.2013;1645;;Jacken;Christian Alexander Eugen Johannes;1977;AfD
22.09.2013;1646;;Jacob;Andreas;1976;PIRATEN
22.09.2013;1647;;Jacob-Reisinger;Ursula;1957;DIE LINKE
22.09.2013;1648;Dr. ;Jacobitz;Klaus;1937;BP
22.09.2013;1649;;Jacobsen;Telse;1954;CDU
22.09.2013;1650;;Jacobson;Sten;1978;GRÜNE
22.09.2013;1651;;Jäckel;Lutz;1956;FDP
22.09.2013;1652;;Jäckel;Markus;1965;AfD
22.09.2013;1653;;Jäger;Alexander;1986;PIRATEN
22.09.2013;1654;;Jäger;Benjamin;1988;ÖDP
22.09.2013;1655;;Jäger;Edmond;1982;DIE LINKE
22.09.2013;1656;;Jäger;Florian;1971;AfD
22.09.2013;1657;;Jaeschke;Jan;1990;NPD
22.09.2013;1658;;Jagau;Karsten Erich Theodor;1956;PIRATEN
22.09.2013;1659;;Jagsch;Stefan;1986;NPD
22.09.2013;1660;;Jahn;Wiebke;1980;Die PARTEI
22.09.2013;1661;;Jakobs;Hans-Georg;1959;FREIE WÄHLER
22.09.2013;1662;;Jakobs;Heidrun;1963;AfD
22.09.2013;1663;;Jalboot;Mahmoud;1954;MLPD
22.09.2013;1664;;Jalowy;Roland;1969;pro Deutschland
22.09.2013;1665;;Janecek;Dieter;1976;GRÜNE
22.09.2013;1666;;Janich;Oliver Markus Raoul;1969;VERNUNFT
22.09.2013;1667;;Jansen;Alfred;1969;Die PARTEI
22.09.2013;1668;;Jansen;Antje;1950;DIE LINKE
22.09.2013;1669;;Jansen;Franz;1935;
22.09.2013;1670;;Jansen;Frederik;1983;Die PARTEI
22.09.2013;1671;;Jansen;Richard Jörg;1965;Die PARTEI
22.09.2013;1672;Dr. ;Janson;Gerd;1961;FDP
22.09.2013;1673;;Janßen;Marco;1973;PBC
22.09.2013;1674;;Jante;Martin;1983;VERNUNFT
22.09.2013;1675;;Jantz;Christina;1978;SPD
22.09.2013;1676;;Janus;Richard Johannes;1970;GRÜNE
22.09.2013;1677;;Janz;Sven-Oliver;1964;Die PARTEI
22.09.2013;1678;;Jaroslawsky;Nikolaus;1960;PIRATEN
22.09.2013;1679;;Jarzombek;Thomas;1973;CDU
22.09.2013;1680;;Jaschkowski;Erich;1952;
22.09.2013;1681;;Jaser;Dietrich;1961;AfD
22.09.2013;1682;;Jasinski;Romuald;1952;
22.09.2013;1683;;Jehle;Jochen;1968;SPD
22.09.2013;1684;;Jelpke;Ursula;1951;DIE LINKE
22.09.2013;1685;;Jenne;Helmut;1962;ÖDP
22.09.2013;1686;;Jens;Karina Annemarie;1958;CDU
22.09.2013;1687;;Jenssen;Jens;1979;SPD
22.09.2013;1688;;Jepsen;Thomas;1973;CDU
22.09.2013;1689;;Jesinghausen;Elke;1955;CDU
22.09.2013;1690;;Jeske;Thomas;1972;Die PARTEI
22.09.2013;1691;;Jess;Gunter Harald Wilfried;1951;AfD
22.09.2013;1692;;Jeßberger;Kurt;1951;FREIE WÄHLER
22.09.2013;1693;;Jezewski;Heinz-Werner;1958;DIE LINKE
22.09.2013;1694;;Jochum;Mathias;1981;CDU
22.09.2013;1695;;Jöbkes;Bruno;1967;GRÜNE
22.09.2013;1696;;Jöckle;Wolfgang;1950;ÖDP
22.09.2013;1697;;Jörns;Sven Wolfgang;1970;PIRATEN
22.09.2013;1698;;Jörrißen;Sylvia Sabine;1967;CDU
22.09.2013;1699;Dr. ;Johach;Helmut;1941;DIE LINKE
22.09.2013;1700;;Johannsen;Henry Karl Heinrich;1944;NPD
22.09.2013;1701;;John;Franz Siegmar;1939;BüSo
22.09.2013;1702;;John;Rüdiger;1977;ÖDP
22.09.2013;1703;;Johnson;Sabine;1956;REP
22.09.2013;1704;Dr. ;Jongen;Marc;1968;AfD
22.09.2013;1705;;Jonik;Kevin;1979;
22.09.2013;1706;;Joosten;Arnold;1982;SPD
22.09.2013;1707;;Jost;Reinhold;1966;SPD
22.09.2013;1708;;Jütten;Christiane;1971;NPD
22.09.2013;1709;;Jüttendonk;Christian;1957;DIE VIOLETTEN
22.09.2013;1710;Dr. ;Jüttner;Egon;1942;CDU
22.09.2013;1711;;Jung;Andreas;1975;CDU
22.09.2013;1712;;Jung;Armin;1959;GRÜNE
22.09.2013;1713;Dr. ;Jung;Franz Josef Friedrich;1949;CDU
22.09.2013;1714;Dr. ;Jung;Karsten;1977;FDP
22.09.2013;1715;;Jung;Hermann Thomas;1957;AfD
22.09.2013;1716;;Jung;Norbert;1964;GRÜNE
22.09.2013;1717;;Jung;Xaver;1962;CDU
22.09.2013;1718;Dr. ;Jung-Klein;Freia;1958;GRÜNE
22.09.2013;1719;;Jungblut;Marika;1964;DIE LINKE
22.09.2013;1720;;Jungbluth;Torsten;1967;AfD
22.09.2013;1721;;Jungclaus;Michael Peter;1964;GRÜNE
22.09.2013;1722;;Junge;Frank Michael;1967;SPD
22.09.2013;1723;;Junker;Franziska;1963;DIE LINKE
22.09.2013;1724;;Juratovic;Josip;1959;SPD
22.09.2013;1725;;Juresa;Ivica;1961;PIRATEN
22.09.2013;1726;;Jurk;Thomas Edmund;1962;SPD
22.09.2013;1727;;Jutt;Fabian;1982;CDU
22.09.2013;1728;;Kachel;Thomas;1970;DIE LINKE
22.09.2013;1729;;Kaczmarek;Oliver;1970;SPD
22.09.2013;1730;;Kader;Sabine;1967;Die PARTEI
22.09.2013;1731;;Kämpfer;Jens Klaus;1972;GRÜNE
22.09.2013;1732;;Kaenders;Gabriele;1951;DIE LINKE
22.09.2013;1733;;Käsling;Verena;1983;CDU
22.09.2013;1734;;Kästner;Toni;1985;BüSo
22.09.2013;1735;;Kahle;Sascha;1986;PIRATEN
22.09.2013;1736;;Kahler;Adrian;1990;Die PARTEI
22.09.2013;1737;;Kahler;Birgit Angelika;1950;DIE VIOLETTEN
22.09.2013;1738;;Kahraman-Meister;Yazgülü;1962;MLPD
22.09.2013;1739;;Kahrs;Johannes;1963;SPD
22.09.2013;1740;;Kail;Wilhelm;1964;VERNUNFT
22.09.2013;1741;;Kailer;Arno;1953;REP
22.09.2013;1742;;Kaiser;Christa;1953;BüSo
22.09.2013;1743;Dr. ;Kaiser;Karin Sigrid Elisabeth;1962;AfD
22.09.2013;1744;;Kaiser;Manfred;1968;ÖDP
22.09.2013;1745;;Kaiser;Sandra;1974;ÖDP
22.09.2013;1746;;Kaiser;Stefan;1985;FREIE WÄHLER
22.09.2013;1747;;Kaiser-Wirz;Birgit;1959;CDU
22.09.2013;1748;;Kaisersberger;Erich;1967;BüSo
22.09.2013;1749;;Kalb;Bartholomäus;1949;CSU
22.09.2013;1750;;Kalben von;Erika Ingeborg;1964;GRÜNE
22.09.2013;1751;;Kalbhenn;Jan Hendrik;1986;pro Deutschland
22.09.2013;1752;;Kalinka;Gerhard;1962;GRÜNE
22.09.2013;1753;;Kalkoffen;Martin;1956;DIE LINKE
22.09.2013;1754;;Kalkowski;Christoph;1982;FREIE WÄHLER
22.09.2013;1755;;Kalkowski;Melanie;1978;PIRATEN
22.09.2013;1756;Dr. ;Kallrath;Josef;1959;AfD
22.09.2013;1757;;Kallweit;Brigitte;1956;NPD
22.09.2013;1758;Dr. ;Kaltenhauser;Helmut;1961;FDP
22.09.2013;1759;;Kamke;Doris;1968;BüSo
22.09.2013;1760;;Kamlah;Cédric;1992;FDP
22.09.2013;1761;;Kammer;Hans-Werner;1948;CDU
22.09.2013;1762;;Kammer;Uwe;1966;FREIE WÄHLER
22.09.2013;1763;;Kammerer;Georg Friedrich;1981;Die PARTEI
22.09.2013;1764;;Kammler;Tobias;1986;NPD
22.09.2013;1765;;Kampeter;Steffen;1963;CDU
22.09.2013;1766;;Kampmann;Christina;1980;SPD
22.09.2013;1767;;Kanand;Helmut Johannes;1953;DIE LINKE
22.09.2013;1768;;Kandar;Niels;1984;NPD
22.09.2013;1769;;Kandziora;Norbert;1951;RENTNER
22.09.2013;1770;;Kanis;Paul-Gerhard;1955;
22.09.2013;1771;;Kanitz;Steffen;1984;CDU
22.09.2013;1772;;Kanschat;Sebastian;1987;PIRATEN
22.09.2013;1773;;Kaplan;Ayten;1970;DIE LINKE
22.09.2013;1774;;Kapp;Helena;1951;CDU
22.09.2013;1775;;Kappe;Tilmann;1960;VERNUNFT
22.09.2013;1776;;Kappner;Klaus;1959;MLPD
22.09.2013;1777;;Kapschack;Ralf;1954;SPD
22.09.2013;1778;;Karaahmetoglu;Macit;1968;SPD
22.09.2013;1779;;Karawanskij;Susanna;1980;DIE LINKE
22.09.2013;1780;Dr. ;Karim;Najibulla;1973;FDP
22.09.2013;1781;;Karl;Alfred Friedrich;1947;AfD
22.09.2013;1782;;Karl;Alois;1950;CSU
22.09.2013;1783;;Karli;Manuela;1975;DIE LINKE
22.09.2013;1784;;Karliczek;Anja Maria-Antonia;1971;CDU
22.09.2013;1785;;Karpowski;Ilja Bertold;1981;BüSo
22.09.2013;1786;Dr. ;Karstedt von;Wulf-Christof;1970;Die PARTEI
22.09.2013;1787;;Karstedt von;Imke;1980;Die PARTEI
22.09.2013;1788;;Karsten;Heidelore;1946;NPD
22.09.2013;1789;Dr. ;Karstens;Detleff;1941;PBC
22.09.2013;1790;;Karstens;Stefan;1981;DIE LINKE
22.09.2013;1791;;Kaschner;Georg;1955;DIE LINKE
22.09.2013;1792;Prof. Dr. ;Kaschny;Martin;1964;FDP
22.09.2013;1793;;Kasperidus;Bernd;1970;PIRATEN
22.09.2013;1794;;Kaßbohm;Andreas;1960;PIRATEN
22.09.2013;1795;;Kassner;Karin Kerstin;1958;DIE LINKE
22.09.2013;1796;;Kast;Achim;1982;NPD
22.09.2013;1797;;Kaste;Maren;1962;ÖDP
22.09.2013;1798;;Kaster;Bernhard;1957;CDU
22.09.2013;1799;;Kastner;Jan;1990;PIRATEN
22.09.2013;1800;;Kastner;Ulrich;1962;FDP
22.09.2013;1801;;Kater;Kristian;1983;SPD
22.09.2013;1802;;Kathe;Harald;1964;FREIE WÄHLER
22.09.2013;1803;;Katte;Nicolas;1990;FDP
22.09.2013;1804;;Katte;Robert;1957;AfD
22.09.2013;1805;Dr. ;Katterle;Dieter Hans Heinrich;1950;FDP
22.09.2013;1806;;Katzer;Dietmar Fritz;1952;SPD
22.09.2013;1807;;Katzmarek;Gabriele;1960;SPD
22.09.2013;1808;;Kauch;Michael;1967;FDP
22.09.2013;1809;;Kauder;Siegfried;1950;
22.09.2013;1810;;Kauder;Volker;1949;CDU
22.09.2013;1811;;Kauer;Thomas;1982;AfD
22.09.2013;1812;;Kaufmann;Alexander;1964;PIRATEN
22.09.2013;1813;Dr. ;Kaufmann;Stefan;1969;CDU
22.09.2013;1814;Prof. Dr. ;Kaufmann;Michael Heinz;1964;AfD
22.09.2013;1815;;Kaup;Andrea;1969;FDP
22.09.2013;1816;;Kaußen;Jessica;1990;DIE LINKE
22.09.2013;1817;;Kayser;Jonas;1994;
22.09.2013;1818;;Keckstein;Johann;1950;FREIE WÄHLER
22.09.2013;1819;;Kefer;Michael;1968;ÖDP
22.09.2013;1820;;Kehm;Max;1986;PIRATEN
22.09.2013;1821;;Kehrmann;Kai-Sören;1959;FREIE WÄHLER
22.09.2013;1822;;Keiner;Lukas;1986;NPD
22.09.2013;1823;;Keins;Peter;1961;Die PARTEI
22.09.2013;1824;;Kekeritz;Uwe;1953;GRÜNE
22.09.2013;1825;;Kelber;Ulrich Wolfgang;1968;SPD
22.09.2013;1826;;Kellermann;Friedrich;1953;NPD
22.09.2013;1827;;Kellermann;Otto;1944;REP
22.09.2013;1828;;Kellmer;Oliver;1976;SPD
22.09.2013;1829;;Kellner;Henny;1956;PIRATEN
22.09.2013;1830;;Kemmer;Birgit;1960;GRÜNE
22.09.2013;1831;;Kempe;Jannis;1991;Die PARTEI
22.09.2013;1832;;Kempf;Martina;1964;AfD
22.09.2013;1833;;Kempf;Timm Richard;1941;AfD
22.09.2013;1834;;Kerber;Michael;1978;NPD
22.09.2013;1835;;Keren;Franz;1951;FDP
22.09.2013;1836;;Kerkhoff;Siegfried;1958;PIRATEN
22.09.2013;1837;;Kermer;Marina Angela;1960;SPD
22.09.2013;1838;;Kern;Daniel;1983;CDU
22.09.2013;1839;;Kern;Georg;1966;CDU
22.09.2013;1840;;Kern;Julian;1982;Die PARTEI
22.09.2013;1841;;Kern;Martin;1985;Die PARTEI
22.09.2013;1842;;Kerschbaum;Irmgard;1945;ÖDP
22.09.2013;1843;;Kersken;Bärbel;1964;MLPD
22.09.2013;1844;;Kerstan;Axel;1958;PIRATEN
22.09.2013;1845;;Kersting;Gerd;1956;ÖDP
22.09.2013;1846;;Kersting;Sieglinde Ingrid Edith;1957;ÖDP
22.09.2013;1847;;Kerth;Cornelia Lieselotte;1954;DIE LINKE
22.09.2013;1848;;Kesper;Beate Elvira;1968;PIRATEN
22.09.2013;1849;;Keßler;Ilko;1971;SPD
22.09.2013;1850;;Keßler-Rosa;Jochen;1956;FREIE WÄHLER
22.09.2013;1851;;Kettnaker;Ralf Matthias;1972;AfD
22.09.2013;1852;;Keul;Katja;1969;GRÜNE
22.09.2013;1853;;Kiauka;Robert Heinrich;1971;FREIE WÄHLER
22.09.2013;1854;;Kieckbusch;Susanne;1961;GRÜNE
22.09.2013;1855;;Kiehn;Karsten;1974;PIRATEN
22.09.2013;1856;;Kienlein;Theresa;1989;PIRATEN
22.09.2013;1857;;Kienlin von;Marie-Madeleine;1976;AfD
22.09.2013;1858;;Kiesewetter;Roderich;1963;CDU
22.09.2013;1859;;Kießling;Olaf;1967;AfD
22.09.2013;1860;;Kießling;Tilo;1970;DIE LINKE
22.09.2013;1861;;Kietz;Karsten;1966;FREIE WÄHLER
22.09.2013;1862;;Kik;Thomas;1965;REP
22.09.2013;1863;;Kikow;Peter Wilhelm Georg;1944;FREIE WÄHLER
22.09.2013;1864;;Kilian;Andrej;1987;Die PARTEI
22.09.2013;1865;;Kilic;Memet;1967;GRÜNE
22.09.2013;1866;;Kimmle;Bernhard;1960;SPD
22.09.2013;1867;;Kimpel;Michael;1982;AfD
22.09.2013;1868;;Kindler;Daniel;1945;pro Deutschland
22.09.2013;1869;;Kindler;Sven-Christian;1985;GRÜNE
22.09.2013;1870;;Kinzler;Nikolaus;1957;AfD
22.09.2013;1871;;Kipp;Holger;1968;PIRATEN
22.09.2013;1872;Dr. ;Kippels;Georg;1959;CDU
22.09.2013;1873;;Kipping;Katja;1978;DIE LINKE
22.09.2013;1874;;Kirchschlager;Simone;1972;SPD
22.09.2013;1875;;Kirgiane;Stella;1965;SPD
22.09.2013;1876;;Kirsch;André Werner;1970;AfD
22.09.2013;1877;;Kirsch;Steffen;1981;CDU
22.09.2013;1878;;Kirschmann;Dieter;1963;VERNUNFT
22.09.2013;1879;;Kirschner;Franz Friedrich;1965;DIE VIOLETTEN
22.09.2013;1880;Dr. ;Kirstan;Ralf;1974;FDP
22.09.2013;1881;;Kirsten;Thomas Egon;1953;FREIE WÄHLER
22.09.2013;1882;;Kissel;Martin;1958;
22.09.2013;1883;;Kistermann;Thomas;1970;MLPD
22.09.2013;1884;;Kisters;Stefan;1966;GRÜNE
22.09.2013;1885;;Kiziltepe;Cansel;1975;SPD
22.09.2013;1886;;Klampe;Olaf;1955;FDP
22.09.2013;1887;;Klamt;Guido;1970;ÖDP
22.09.2013;1888;Prof. Dr. ;Klapdor;Ralf;1969;FDP
22.09.2013;1889;;Klapproth;Arndt;1971;AfD
22.09.2013;1890;;Klar;Andreas;1959;NPD
22.09.2013;1891;;Klare;Arno;1952;SPD
22.09.2013;1892;;Klare;Wilfried Otto Erich;1938;DKP
22.09.2013;1893;;Klaus;Helmut;1949;REP
22.09.2013;1894;;Klaus;Richard Bodo;1965;PIRATEN
22.09.2013;1895;;Klaus;Roland;1970;AfD
22.09.2013;1896;;Klawun;Werner Georg;1942;
22.09.2013;1897;;Klebe;Torben;1976;NPD
22.09.2013;1898;;Kleem;Harald;1954;GRÜNE
22.09.2013;1899;;Kleemann;Peter;1982;REP
22.09.2013;1900;;Kleffel;Käthe;1951;MLPD
22.09.2013;1901;;Kleffel;Kurt-Peter;1953;MLPD
22.09.2013;1902;;Kleiber;Michael;1984;SPD
22.09.2013;1903;;Kleiminger;Christian;1965;SPD
22.09.2013;1904;;Klein;Christian;1981;CDU
22.09.2013;1905;;Klein;Elfriede;1955;GRÜNE
22.09.2013;1906;;Klein;Kurt Alexander;1967;PIRATEN
22.09.2013;1907;;Klein;Manuel;1991;NPD
22.09.2013;1908;;Klein;Markus;1973;AfD
22.09.2013;1909;;Klein;Martin;1959;DIE LINKE
22.09.2013;1910;;Klein;Michael;1980;PIRATEN
22.09.2013;1911;;Klein;Peter;1965;PIRATEN
22.09.2013;1912;;Klein;Volkmar;1960;CDU
22.09.2013;1913;;Klein-Ridder;Ludger;1948;DIE LINKE
22.09.2013;1914;;Klein-Schmeink;Maria Anna;1958;GRÜNE
22.09.2013;1915;;Klemptner;Ronald;1949;Die PARTEI
22.09.2013;1916;;Klenhart;Heidrich Torwald;1975;NPD
22.09.2013;1917;;Klepper;Martin;1961;DIE VIOLETTEN
22.09.2013;1918;;Klepper;Nora;1994;DIE VIOLETTEN
22.09.2013;1919;;Kleppisius;Joachim Harri;1953;NPD
22.09.2013;1920;;Kleudgen;Wolfgang;1963;DIE LINKE
22.09.2013;1921;;Klie;Hermann;1978;AfD
